Year,CostProvinceShort,DollarPerAcre,InflationScaler,DollarPerHectare,ProvinceID
1975,ON,749,3.4482758620689653,303.1161473087819,5
1975,MB,141,3.4482758620689653,57.06191825171995,6
1975,SK,117,3.4482758620689653,47.34925131525698,7
1975,AB,180,3.4482758620689653,72.84500202347228,8
1975,BC,454,3.4482758620689653,183.7312828814245,9
1976,NL,735,3.215434083601286,297.45042492917844,0
1976,PE,298,3.215434083601286,120.5989477944152,1
1976,NS,263,3.215434083601286,106.43464184540672,2
1976,NB,202,3.215434083601286,81.74828004856333,3
1976,QC,274,3.215434083601286,110.88628085795224,4
1976,ON,893,3.215434083601286,361.3921489275597,5
1976,MB,169,3.215434083601286,68.39336301092675,6
1976,SK,142,3.215434083601286,57.46661270740591,7
1976,AB,213,3.215434083601286,86.19991906110886,8
1976,BC,504,3.215434083601286,203.9660056657224,9
1977,NL,720,2.9761904761904763,291.3800080938891,0
1977,PE,327,2.9761904761904763,132.33508700930795,1
1977,NS,279,2.9761904761904763,112.90975313638202,2
1977,NB,216,2.9761904761904763,87.41400242816673,3
1977,QC,347,2.9761904761904763,140.4289761230271,4
1977,ON,995,2.9761904761904763,402.6709834075273,5
1977,MB,199,2.9761904761904763,80.53419668150546,6
1977,SK,162,2.9761904761904763,65.56050182112504,7
1977,AB,251,2.9761904761904763,101.57830837717523,8
1977,BC,571,2.9761904761904763,231.0805341966815,9
1978,NL,800,2.73224043715847,323.7555645487657,0
1978,PE,401,2.73224043715847,162.2824767300688,1
1978,NS,325,2.73224043715847,131.52569809793604,2
1978,NB,257,2.73224043715847,104.00647511129095,3
1978,QC,416,2.73224043715847,168.35289356535816,4
1978,ON,1138,2.73224043715847,460.5422905706192,5
1978,MB,247,2.73224043715847,99.9595305544314,6
1978,SK,198,2.73224043715847,80.12950222581951,7
1978,AB,299,2.73224043715847,121.00364225010117,8
1978,BC,696,2.73224043715847,281.6673411574261,9
1979,NL,911,2.5,368.6766491299069,0
1979,PE,518,2.5,209.63172804532576,1
1979,NS,383,2.5,154.99797652772156,2
1979,NB,295,2.5,119.38486442735734,3
1979,QC,493,2.5,199.51436665317684,4
1979,ON,1301,2.5,526.5074868474302,5
1979,MB,291,2.5,117.76608660461352,6
1979,SK,241,2.5,97.53136382031566,7
1979,AB,424,2.5,171.5904492108458,8
1979,BC,823,2.5,333.06353702954266,9
1980,NL,1035,2.272727272727273,418.8587616349656,0
1980,PE,584,2.272727272727273,236.34156212059892,1
1980,NS,503,2.272727272727273,203.5613112100364,2
1980,NB,339,2.272727272727273,137.19142047753945,3
1980,QC,593,2.272727272727273,239.98381222177252,4
1980,ON,1528,2.272727272727273,618.3731282881424,5
1980,MB,354,2.272727272727273,143.26183731282882,6
1980,SK,332,2.272727272727273,134.35855928773776,7
1980,AB,544,2.272727272727273,220.15378389316064,8
1980,BC,1035,2.272727272727273,418.8587616349656,9
1981,NL,1133,2.0202020202020203,458.5188182921894,0
1981,PE,685,2.0202020202020203,277.2157021448806,1
1981,NS,550,2.0202020202020203,222.5819506272764,2
1981,NB,407,2.0202020202020203,164.71064346418453,3
1981,QC,666,2.0202020202020203,269.52650748684744,4
1981,ON,1695,2.0202020202020203,685.9571023876973,5
1981,MB,410,2.0202020202020203,165.9247268312424,6
1981,SK,382,2.0202020202020203,154.5932820720356,7
1981,AB,600,2.0202020202020203,242.81667341157424,8
1981,BC,1191,2.0202020202020203,481.9910967219749,9
1982,NL,1027,1.8214936247723128,415.6212059894779,0
1982,PE,655,1.8214936247723128,265.07486847430187,1
1982,NS,552,1.8214936247723128,223.3913395386483,2
1982,NB,410,1.8214936247723128,165.9247268312424,3
1982,QC,690,1.8214936247723128,279.2391744233104,4
1982,ON,1659,1.8214936247723128,671.3881019830028,5
1982,MB,380,1.8214936247723128,153.7838931606637,6
1982,SK,413,1.8214936247723128,167.1388101983003,7
1982,AB,592,1.8214936247723128,239.5791177660866,8
1982,BC,1083,1.8214936247723128,438.2840955078916,9
1983,NL,998,1.721170395869191,403.8850667745852,0
1983,PE,695,1.721170395869191,281.2626467017401,1
1983,NS,584,1.721170395869191,236.34156212059892,2
1983,NB,435,1.721170395869191,176.04208822339135,3
1983,QC,707,1.721170395869191,286.1189801699717,4
1983,ON,1542,1.721170395869191,624.0388506677458,5
1983,MB,380,1.721170395869191,153.7838931606637,6
1983,SK,405,1.721170395869191,163.90125455281262,7
1983,AB,543,1.721170395869191,219.7490894374747,8
1983,BC,1091,1.721170395869191,441.5216511533792,9
1984,NL,938,1.6501650165016502,379.6033994334277,0
1984,PE,702,1.6501650165016502,284.0955078915419,1
1984,NS,592,1.6501650165016502,239.5791177660866,2
1984,NB,457,1.6501650165016502,184.9453662484824,3
1984,QC,690,1.6501650165016502,279.2391744233104,4
1984,ON,1509,1.6501650165016502,610.6839336301092,5
1984,MB,367,1.6501650165016502,148.52286523674624,6
1984,SK,393,1.6501650165016502,159.04492108458115,7
1984,AB,493,1.6501650165016502,199.51436665317684,8
1984,BC,1035,1.6501650165016502,418.8587616349656,9
1985,NL,911,1.5873015873015872,368.6766491299069,0
1985,PE,745,1.5873015873015872,301.49736948603805,1
1985,NS,614,1.5873015873015872,248.48239579117765,2
1985,NB,485,1.5873015873015872,196.2768110076892,3
1985,QC,659,1.5873015873015872,266.69364629704575,4
1985,ON,1402,1.5873015873015872,567.3816268717119,5
1985,MB,359,1.5873015873015872,145.2853095912586,6
1985,SK,357,1.5873015873015872,144.47592067988668,7
1985,AB,453,1.5873015873015872,183.32658842573852,8
1985,BC,961,1.5873015873015872,388.9113719142048,9
1986,NL,868,1.524390243902439,351.2747875354108,0
1986,PE,727,1.524390243902439,294.2128692836908,1
1986,NS,637,1.524390243902439,257.79036827195466,2
1986,NB,484,1.524390243902439,195.87211655200323,3
1986,QC,662,1.524390243902439,267.9077296641036,4
1986,ON,1288,1.524390243902439,521.2464589235127,5
1986,MB,344,1.524390243902439,139.21489275596923,6
1986,SK,332,1.524390243902439,134.35855928773776,7
1986,AB,407,1.524390243902439,164.71064346418453,8
1986,BC,884,1.524390243902439,357.7498988263861,9
1987,NL,914,1.45985401459854,369.8907324969648,0
1987,PE,747,1.45985401459854,302.30675839741,1
1987,NS,666,1.45985401459854,269.52650748684744,2
1987,NB,499,1.45985401459854,201.9425333872926,3
1987,QC,697,1.45985401459854,282.07203561311206,4
1987,ON,1288,1.45985401459854,521.2464589235127,5
1987,MB,325,1.45985401459854,131.52569809793604,6
1987,SK,298,1.45985401459854,120.5989477944152,7
1987,AB,386,1.45985401459854,156.21205989477943,8
1987,BC,833,1.45985401459854,337.1104815864023,9
1988,NL,964,1.4044943820224718,390.12545528126265,0
1988,PE,767,1.4044943820224718,310.4006475111291,1
1988,NS,696,1.4044943820224718,281.6673411574261,2
1988,NB,515,1.4044943820224718,208.4176446782679,3
1988,QC,727,1.4044943820224718,294.2128692836908,4
1988,ON,1489,1.4044943820224718,602.5900445163901,5
1988,MB,304,1.4044943820224718,123.02711452853096,6
1988,SK,286,1.4044943820224718,115.74261432618373,7
1988,AB,374,1.4044943820224718,151.35572642654796,8
1988,BC,873,1.4044943820224718,353.29825981384056,9
1989,NL,1016,1.3368983957219251,411.1695669769324,0
1989,PE,835,1.3368983957219251,337.9198704977742,1
1989,NS,757,1.3368983957219251,306.3537029542695,2
1989,NB,542,1.3368983957219251,219.34439498178875,3
1989,QC,781,1.3368983957219251,316.06636989073246,4
1989,ON,1908,1.3368983957219251,772.1570214488062,5
1989,MB,328,1.3368983957219251,132.73978146499394,6
1989,SK,286,1.3368983957219251,115.74261432618373,7
1989,AB,411,1.3368983957219251,166.32942128692835,8
1989,BC,962,1.3368983957219251,389.31606636989073,9
1990,NL,1071,1.2755102040816326,433.42776203966,0
1990,PE,999,1.2755102040816326,404.2897612302712,1
1990,NS,820,1.2755102040816326,331.8494536624848,2
1990,NB,595,1.2755102040816326,240.7932011331445,3
1990,QC,859,1.2755102040816326,347.6325374342371,4
1990,ON,2147,1.2755102040816326,868.8789963577499,5
1990,MB,359,1.2755102040816326,145.2853095912586,6
1990,SK,284,1.2755102040816326,114.93322541481182,7
1990,AB,432,1.2755102040816326,174.82800485633345,8
1990,BC,1083,1.2755102040816326,438.2840955078916,9
1991,NL,1136,1.207729468599034,459.73290165924726,0
1991,PE,1026,1.207729468599034,415.216511533792,1
1991,NS,816,1.207729468599034,330.23067583974097,2
1991,NB,645,1.207729468599034,261.0279239174423,3
1991,QC,918,1.207729468599034,371.5095103197086,4
1991,ON,2303,1.207729468599034,932.0113314447592,5
1991,MB,357,1.207729468599034,144.47592067988668,6
1991,SK,265,1.207729468599034,107.24403075677864,7
1991,AB,414,1.207729468599034,167.54350465398625,8
1991,BC,1190,1.207729468599034,481.5864022662889,9
1992,NL,1150,1.1904761904761905,465.3986240388506,0
1992,PE,1110,1.1904761904761905,449.2108458114124,1
1992,NS,836,1.1904761904761905,338.32456495346014,2
1992,NB,659,1.1904761904761905,266.69364629704575,3
1992,QC,943,1.1904761904761905,381.6268717118575,4
1992,ON,2184,1.1904761904761905,883.8526912181303,5
1992,MB,360,1.1904761904761905,145.69000404694455,6
1992,SK,255,1.1904761904761905,103.19708619991906,7
1992,AB,405,1.1904761904761905,163.90125455281262,8
1992,BC,1242,1.1904761904761905,502.6305139619587,9
1993,NL,1164,1.1682242990654206,471.0643464184541,0
1993,PE,1142,1.1682242990654206,462.161068393363,1
1993,NS,855,1.1682242990654206,346.0137596114933,2
1993,NB,674,1.1682242990654206,272.7640631323351,3
1993,QC,977,1.1682242990654206,395.38648320518007,4
1993,ON,2144,1.1682242990654206,867.664912990692,5
1993,MB,373,1.1682242990654206,150.951031970862,6
1993,SK,253,1.1682242990654206,102.38769728854714,7
1993,AB,413,1.1682242990654206,167.1388101983003,8
1993,BC,1399,1.1682242990654206,566.167543504654,9
1994,NL,1203,1.166861143523921,486.8474301902064,0
1994,PE,1307,1.166861143523921,528.9356535815459,1
1994,NS,875,1.166861143523921,354.10764872521247,2
1994,NB,690,1.166861143523921,279.2391744233104,3
1994,QC,1031,1.166861143523921,417.23998381222174,4
1994,ON,2134,1.166861143523921,863.6179684338324,5
1994,MB,388,1.166861143523921,157.02144880615134,6
1994,SK,271,1.166861143523921,109.67219749089438,7
1994,AB,450,1.166861143523921,182.11250505868068,8
1994,BC,1589,1.166861143523921,643.0594900849858,9
1995,NL,1243,1.1415525114155252,503.03520841764464,0
1995,PE,1545,1.1415525114155252,625.2529340348037,1
1995,NS,896,1.1415525114155252,362.6062322946176,2
1995,NB,754,1.1415525114155252,305.13961958721166,3
1995,QC,1114,1.1415525114155252,450.8296236341562,4
1995,ON,2188,1.1415525114155252,885.4714690408741,5
1995,MB,413,1.1415525114155252,167.1388101983003,6
1995,SK,299,1.1415525114155252,121.00364225010117,7
1995,AB,515,1.1415525114155252,208.4176446782679,8
1995,BC,1767,1.1415525114155252,715.0951031970861,9
1996,NL,1286,1.124859392575928,520.4370700121408,0
1996,PE,1636,1.124859392575928,662.0801295022258,1
1996,NS,939,1.124859392575928,380.0080938891137,2
1996,NB,815,1.124859392575928,329.825981384055,3
1996,QC,1220,1.124859392575928,493.72723593686766,4
1996,ON,2384,1.124859392575928,964.7915823553216,5
1996,MB,443,1.124859392575928,179.279643868879,6
1996,SK,314,1.124859392575928,127.07405908539052,7
1996,AB,553,1.124859392575928,223.79603399433427,8
1996,BC,1890,1.124859392575928,764.8725212464589,9
1997,NL,1318,1.106194690265487,533.3872925940915,0
1997,PE,1718,1.106194690265487,695.2650748684742,1
1997,NS,976,1.106194690265487,394.9817887494941,2
1997,NB,909,1.106194690265487,367.86726021853497,3
1997,QC,1428,1.106194690265487,577.9036827195467,4
1997,ON,2671,1.106194690265487,1080.9388911371914,5
1997,MB,483,1.106194690265487,195.46742209631728,6
1997,SK,329,1.106194690265487,133.1444759206799,7
1997,AB,611,1.106194690265487,247.26831242411976,8
1997,BC,2010,1.106194690265487,813.4358559287738,9
1998,NL,1359,1.095290251916758,549.9797652772157,0
1998,PE,1771,1.095290251916758,716.71388101983,1
1998,NS,1034,1.095290251916758,418.4540671792796,2
1998,NB,978,1.095290251916758,395.791177660866,3
1998,QC,1572,1.095290251916758,636.1796843383246,4
1998,ON,2813,1.095290251916758,1138.4055038445972,5
1998,MB,501,1.095290251916758,202.7519222986645,6
1998,SK,333,1.095290251916758,134.76325374342372,7
1998,AB,658,1.095290251916758,266.2889518413598,8
1998,BC,2016,1.095290251916758,815.8640226628895,9
1999,NL,1397,1.0764262648008611,565.358154593282,0
1999,PE,1825,1.0764262648008611,738.5673816268717,1
1999,NS,1082,1.0764262648008611,437.8794010522056,2
1999,NB,1045,1.0764262648008611,422.9057061918252,3
1999,QC,1696,1.0764262648008611,686.3617968433832,4
1999,ON,2900,1.0764262648008611,1173.6139214892755,5
1999,MB,510,1.0764262648008611,206.3941723998381,6
1999,SK,334,1.0764262648008611,135.16794819910967,7
1999,AB,690,1.0764262648008611,279.2391744233104,8
1999,BC,2012,1.0764262648008611,814.2452448401457,9
2000,NL,1426,1.0482180293501049,577.0942938081748,0
2000,PE,1849,1.0482180293501049,748.2800485633346,1
2000,NS,1120,1.0482180293501049,453.2577903682719,2
2000,NB,1082,1.0482180293501049,437.8794010522056,3
2000,QC,1789,1.0482180293501049,723.9983812221773,4
2000,ON,2964,1.0482180293501049,1199.514366653177,5
2000,MB,518,1.0482180293501049,209.63172804532576,6
2000,SK,336,1.0482180293501049,135.9773371104816,7
2000,AB,721,1.0482180293501049,291.78470254957506,8
2000,BC,2029,1.0482180293501049,821.1250505868069,9
2001,NL,1455,1.0224948875255624,588.8304330230676,0
2001,PE,1859,1.0224948875255624,752.3269931201942,1
2001,NS,1154,1.0224948875255624,467.01740186159446,2
2001,NB,1111,1.0224948875255624,449.6155402670983,3
2001,QC,1856,1.0224948875255624,751.1129097531364,4
2001,ON,3028,1.0224948875255624,1225.414811817078,5
2001,MB,525,1.0224948875255624,212.46458923512748,6
2001,SK,337,1.0224948875255624,136.38203156616754,7
2001,AB,747,1.0224948875255624,302.30675839741,8
2001,BC,2044,1.0224948875255624,827.1954674220963,9
2002,NL,1539,1.0,622.824767300688,0
2002,PE,1903,1.0,770.1335491703763,1
2002,NS,1206,1.0,488.0615135572642,2
2002,NB,1156,1.0,467.8267907729664,3
2002,QC,2017,1.0,816.2687171185754,4
2002,ON,3248,1.0,1314.4475920679886,5
2002,MB,547,1.0,221.36786726021853,6
2002,SK,345,1.0,139.6195872116552,7
2002,AB,806,1.0,326.1837312828814,8
2002,BC,2158,1.0,873.3306353702953,9
2003,NL,1627,0.9727626459143968,658.4378794010522,0
2003,PE,1953,0.9727626459143968,790.3682719546742,1
2003,NS,1250,0.9727626459143968,505.8680696074464,2
2003,NB,1206,0.9727626459143968,488.0615135572642,3
2003,QC,2126,0.9727626459143968,860.3804127883448,4
2003,ON,3466,0.9727626459143968,1402.6709834075273,5
2003,MB,581,0.9727626459143968,235.12747875354103,6
2003,SK,360,0.9727626459143968,145.69000404694455,7
2003,AB,863,0.9727626459143968,349.25131525698094,8
2003,BC,2297,0.9727626459143968,929.5831647106436,9
2004,NL,1720,0.9551098376313276,696.0744637798462,0
2004,PE,2019,0.9551098376313276,817.0781060299473,1
2004,NS,1300,0.9551098376313276,526.1027923917442,2
2004,NB,1282,0.9551098376313276,518.818292189397,3
2004,QC,2211,0.9551098376313276,894.7794415216512,4
2004,ON,3712,0.9551098376313276,1502.2258195062727,5
2004,MB,605,0.9551098376313276,244.84014569000405,6
2004,SK,371,0.9551098376313276,150.1416430594901,7
2004,AB,931,0.9551098376313276,376.7705382436261,8
2004,BC,2496,0.9551098376313276,1010.1173613921488,9
2005,NL,1854,0.9345794392523364,750.3035208417645,0
2005,PE,2066,0.9345794392523364,836.0987454471873,1
2005,NS,1345,0.9345794392523364,544.3140428976122,2
2005,NB,1322,0.9345794392523364,535.0060704168353,3
2005,QC,2302,0.9345794392523364,931.6066369890732,4
2005,ON,3938,0.9345794392523364,1593.686766491299,5
2005,MB,636,0.9345794392523364,257.3856738162687,6
2005,SK,381,0.9345794392523364,154.18858761634965,7
2005,AB,1012,0.9345794392523364,409.5507891541886,8
2005,BC,2774,0.9345794392523364,1122.622420072845,9
2006,NL,2019,0.9165902841429882,817.0781060299473,0
2006,PE,2115,0.9165902841429882,855.9287737757992,1
2006,NS,1402,0.9165902841429882,567.3816268717119,2
2006,NB,1373,0.9165902841429882,555.6454876568191,3
2006,QC,2379,0.9165902841429882,962.768110076892,4
2006,ON,4201,0.9165902841429882,1700.1214083367058,5
2006,MB,664,0.9165902841429882,268.7171185754755,6
2006,SK,391,0.9165902841429882,158.2355321732092,7
2006,AB,1095,0.9165902841429882,443.140428976123,8
2006,BC,3191,0.9165902841429882,1291.380008093889,9
2007,NL,2216,0.8968609865470852,896.8029138000809,0
2007,PE,2140,0.8968609865470852,866.0461351679481,1
2007,NS,1409,0.8968609865470852,570.2144880615135,2
2007,NB,1433,0.8968609865470852,579.9271549979765,3
2007,QC,2436,0.8968609865470852,985.8356940509916,4
2007,ON,4443,0.8968609865470852,1798.0574666127072,5
2007,MB,706,0.8968609865470852,285.7142857142857,6
2007,SK,411,0.8968609865470852,166.32942128692835,7
2007,AB,1203,0.8968609865470852,486.8474301902064,8
2007,BC,3653,0.8968609865470852,1478.3488466208012,9
2008,NL,2317,0.8764241893076249,937.6770538243626,0
2008,PE,2099,0.8764241893076249,849.4536624848239,1
2008,NS,1503,0.8764241893076249,608.2557668959935,2
2008,NB,1410,0.8764241893076249,570.6191825171995,3
2008,QC,2635,0.8764241893076249,1066.369890732497,4
2008,ON,4750,0.8764241893076249,1922.2986645082965,5
2008,MB,804,0.8764241893076249,325.3743423715095,6
2008,SK,463,0.8764241893076249,187.3735329825981,7
2008,AB,1381,0.8764241893076249,558.8830433023068,8
2008,BC,4355,0.8764241893076249,1762.4443545123431,9
2009,NL,2557,0.8741258741258741,1034.8037231889923,0
2009,PE,2100,0.8741258741258741,849.8583569405099,1
2009,NS,1606,0.8741258741258741,649.9392958316471,2
2009,NB,1568,0.8741258741258741,634.5609065155808,3
2009,QC,2875,0.8741258741258741,1163.4965600971266,4
2009,ON,5036,0.8741258741258741,2038.04127883448,5
2009,MB,890,0.8741258741258741,360.1780655605018,6
2009,SK,517,0.8741258741258741,209.2270335896398,7
2009,AB,1426,0.8741258741258741,577.0942938081748,8
2009,BC,4602,0.8741258741258741,1862.4038850667744,9
2010,NL,2688,0.8583690987124464,1087.818696883853,0
2010,PE,2125,0.8583690987124464,859.9757183326589,1
2010,NS,1663,0.8583690987124464,673.0068798057466,2
2010,NB,1621,0.8583690987124464,656.0097126669365,3
2010,QC,2979,0.8583690987124464,1205.5847834884662,4
2010,ON,5461,0.8583690987124464,2210.036422501012,5
2010,MB,981,0.8583690987124464,397.0052610279239,6
2010,SK,551,0.8583690987124464,222.98664508296235,7
2010,AB,1514,0.8583690987124464,612.707405908539,8
2010,BC,4765,0.8583690987124464,1928.369081343585,9
2011,NL,2811,0.8340283569641367,1137.5961149332254,0
2011,PE,2205,0.8340283569641367,892.3512747875354,1
2011,NS,1709,0.8340283569641367,691.6228247673007,2
2011,NB,1673,0.8340283569641367,677.0538243626062,3
2011,QC,3128,0.8340283569641367,1265.8842573856737,4
2011,ON,5985,0.8340283569641367,2422.096317280453,5
2011,MB,1035,0.8340283569641367,418.8587616349656,6
2011,SK,624,0.8340283569641367,252.5293403480372,7
2011,AB,1592,0.8340283569641367,644.2735734520437,8
2011,BC,4988,0.8340283569641367,2018.6159449615536,9
2012,NL,2859,0.8216926869350862,1157.0214488061513,0
2012,PE,2309,0.8216926869350862,934.4394981788748,1
2012,NS,1786,0.8216926869350862,722.7842978551193,2
2012,NB,1734,0.8216926869350862,701.7401861594495,3
2012,QC,3375,0.8216926869350862,1365.8437879401051,4
2012,ON,7013,0.8216926869350862,2838.122217725617,5
2012,MB,1140,0.8216926869350862,461.3516794819911,6
2012,SK,720,0.8216926869350862,291.3800080938891,7
2012,AB,1706,0.8216926869350862,690.4087414002428,8
2012,BC,4898,0.8216926869350862,1982.1934439498175,9
2013,NL,2908,0.8143322475570033,1176.8514771347632,0
2013,PE,2478,0.8143322475570033,1002.8328611898016,1
2013,NS,1891,0.8143322475570033,765.2772157021449,2
2013,NB,1829,0.8143322475570033,740.1861594496155,3
2013,QC,4175,0.8143322475570033,1689.5993524888709,4
2013,ON,8087,0.8143322475570033,3272.764063132335,5
2013,MB,1395,0.8143322475570033,564.5487656819101,6
2013,SK,872,0.8143322475570033,352.8935653581546,7
2013,AB,1893,0.8143322475570033,766.0866046135168,8
2013,BC,4886,0.8143322475570033,1977.3371104815865,9
2014,NL,3011,0.7987220447284344,1218.5350060704168,0
2014,PE,2620,0.7987220447284344,1060.2994738972077,1
2014,NS,1939,0.7987220447284344,784.7025495750707,2
2014,NB,1981,0.7987220447284344,801.699716713881,3
2014,QC,4624,0.7987220447284344,1871.3071630918653,4
2014,ON,8705,0.7987220447284344,3522.8652367462564,5
2014,MB,1596,0.7987220447284344,645.8923512747875,6
2014,SK,1026,0.7987220447284344,415.216511533792,7
2014,AB,2025,0.7987220447284344,819.506272764063,8
2014,BC,4951,0.7987220447284344,2003.6422501011732,9
2015,NL,3178,0.7898894154818326,1286.1189801699716,0
2015,PE,2809,0.7898894154818326,1136.7867260218534,1
2015,NS,2012,0.7898894154818326,814.2452448401457,2
2015,NB,2081,0.7898894154818326,842.1691622824767,3
2015,QC,5032,0.7898894154818326,2036.422501011736,4
2015,ON,9289,0.7898894154818326,3759.206798866856,5
2015,MB,1767,0.7898894154818326,715.0951031970861,6
2015,SK,1134,0.7898894154818326,458.92351274787535,7
2015,AB,2185,0.7898894154818326,884.2573856738162,8
2015,BC,5083,0.7898894154818326,2057.06191825172,9
2016,NL,3416,0.778816199376947,1382.4362606232294,0
2016,PE,3054,0.778816199376947,1235.936867664913,1
2016,NS,2096,0.778816199376947,848.2395791177661,2
2016,NB,2157,0.778816199376947,872.9259409146094,3
2016,QC,5320,0.778816199376947,2152.974504249292,4
2016,ON,9580,0.778816199376947,3876.972885471469,5
2016,MB,1919,0.778816199376947,776.6086604613516,6
2016,SK,1210,0.778816199376947,489.6802913800081,7
2016,AB,2354,0.778816199376947,952.650748684743,8
2016,BC,5321,0.778816199376947,2153.3791987049776,9
2017,NL,3803,0.7668711656441718,1539.0530149736949,0
2017,PE,3323,0.7668711656441718,1344.7996762444354,1
2017,NS,2354,0.7668711656441718,952.650748684743,2
2017,NB,2314,0.7668711656441718,936.4629704573048,3
2017,QC,5740,0.7668711656441718,2322.946175637393,4
2017,ON,10409,0.7668711656441718,4212.464589235127,5
2017,MB,2095,0.7668711656441718,847.8348846620801,6
2017,SK,1341,0.7668711656441718,542.6952650748684,7
2017,AB,2564,0.7668711656441718,1037.636584378794,8
2017,BC,5825,0.7668711656441718,2357.3452043707,9
2018,NL,4802,0.7496251874062968,1943.342776203966,0
2018,PE,3518,0.7496251874062968,1423.715095103197,1
2018,NS,2555,0.7496251874062968,1033.9943342776205,2
2018,NB,2518,0.7496251874062968,1019.02063941724,3
2018,QC,6122,0.7496251874062968,2477.5394577094294,4
2018,ON,11087,0.7496251874062968,4486.847430190206,5
2018,MB,2232,0.7496251874062968,903.2780250910562,6
2018,SK,1460,0.7496251874062968,590.8539053014973,7
2018,AB,2742,0.7496251874062968,1109.6721974908944,8
2018,BC,6301,0.7496251874062968,2549.9797652772154,9
2019,NL,5847,0.7352941176470589,2366.248482395791,0
2019,PE,4063,0.7352941176470589,1644.2735734520436,1
2019,NS,2713,0.7352941176470589,1097.9360582760016,2
2019,NB,2885,0.7352941176470589,1167.5435046539862,3
2019,QC,6656,0.7352941176470589,2693.6462970457305,4
2019,ON,11786,0.7352941176470589,4769.72885471469,5
2019,MB,2382,0.7352941176470589,963.9821934439498,6
2019,SK,1585,0.7352941176470589,641.440712262242,7
2019,AB,2897,0.7352941176470589,1172.3998381222175,8
2019,BC,6855,0.7352941176470589,2774.180493727236,9
2020,NL,6623,0.7299270072992701,2680.2913800080937,0
2020,PE,4421,0.7299270072992701,1789.1541885876163,1
2020,NS,2909,0.7299270072992701,1177.2561715904492,2
2020,NB,3353,0.7299270072992701,1356.9405099150142,3
2020,QC,7066,0.7299270072992701,2859.571023876973,4
2020,ON,12341,0.7299270072992701,4994.334277620396,5
2020,MB,2532,0.7299270072992701,1024.6863617968434,6
2020,SK,1710,0.7299270072992701,692.0275192229866,7
2020,AB,3091,0.7299270072992701,1250.9105625252937,8
2020,BC,7449,0.7299270072992701,3014.569000404694,9
2021,NL,7497,0.7062146892655368,3033.9943342776205,0
2021,PE,4664,0.7062146892655368,1887.494941319304,1
2021,NS,3313,0.7062146892655368,1340.7527316875758,2
2021,NB,3432,0.7062146892655368,1388.911371914205,3
2021,QC,8072,0.7062146892655368,3266.6936462970457,4
2021,ON,14435,0.7062146892655368,5841.764467826791,5
2021,MB,2761,0.7062146892655368,1117.3613921489275,6
2021,SK,1798,0.7062146892655368,727.6406313233508,7
2021,AB,3279,0.7062146892655368,1326.9931201942534,8
2021,BC,8812,0.7062146892655368,3566.167543504654,9
2022,NL,8132,0.6613756613756614,3290.9753136382037,0
2022,PE,5898,0.6613756613756614,2386.887899635775,1
2022,NS,3658,0.6613756613756614,1480.372318899231,2
2022,NB,3743,0.6613756613756614,1514.7713476325373,3
2022,QC,9089,0.6613756613756614,3678.267907729664,4
2022,ON,17962,0.6613756613756614,7269.121813031161,5
2022,MB,3121,0.6613756613756614,1263.051396195872,6
2022,SK,2050,0.6613756613756614,829.623634156212,7
2022,AB,3495,0.6613756613756614,1414.40712262242,8
2022,BC,9986,0.6613756613756614,4041.278834479968,9
